id	paper_id	primers	longitude	latitude	continent	sample_type	marker_size	Biome	MAT	MAP	pH	year_of_sampling	plants_dominant	target_gene	sequencing_platform
1628	Zhao_2017_1DW	AMV4.5NF/AMDGR	112.29	35.1	Asia	soil	50769	grassland	13.1	603	7.21	2016	Setaria viridis;Artemisia princeps;Pennisetum alopecuroides;Arthraxon hispidus;Rehmannia glutinosa	SSU	Illumina
1629	Davison_2015_1GM	NS31/AML2	107.132	47.7578	Asia	root	3177	grassland	-2.4	271	NA_	2012	Veronica incana	SSU	454Roche
1630	Vasar_2021_1HW	WANDA/AML2	121.066	-29.66	Australia	soil	116132	shrubland	20.4	266	4.04	2018	NA_	SSU	Illumina
1631	Davison_2018_1AQ	NS31/AML2	22.1917	58.1075	Europe	root	4634	grassland	7	583	7.1	2012	Helictochloa pratensis	SSU	454Roche
1632	Vasar_2021_1HW	WANDA/AML2	13.0594	47.5608	Europe	soil	29487	grassland	0.7	1795	5.47	2018	NA_	SSU	Illumina
1633	Davison_2015_1GM	NS31/AML2	-1.2481	43.5911	Europe	root	8379	forest	14.4	1374	NA_	2008	Hedera helix	SSU	454Roche
1634	LopezGarcia_2020_1HO	NS31/AML2	3.01889	39.8349	Europe	root	95442	cropland	17.3	754	8.3	2018	Vitis vinifera	SSU	Illumina
1635	Macek_2019_1FI	NS31/AM1	8.68417	50.5333	Europe	root	46224	grassland	9.7	676	5.7	2013	Geranium pratense;Arrhenatherum elatius;Galium mollugo;Trisetum flavescens	SSU	Illumina
1636	Faggioli_2019_1AX	AMV4.5NF/AMDGR	-64.1857	-31.5606	South America	soil	108847	anthropogenic	17.4	848	6.19	2015	Tagetes minuta	SSU	Illumina
1637	Jiang_2020_1BX	AMV4.5NF/AMDGR	109.493	21.9958	Asia	rhizosphere soil	109069	cropland	23	1699	4.5	2018	Litchi chinensis	SSU	Illumina
1638	Lekberg_2018_1FB	WANDA/AML2	-114.129	46.3219	North America	root	11387	grassland	8.7	295	NA_	2016	Asclepias speciosa	SSU	Illumina
1639	Zhu_2020_1DX	AMV4.5NF/AMDGR	125.667	44	Asia	soil	51753	cropland	5.7	542	6.5	2017	Zea mays	SSU	Illumina
1640	Fan_2020_1GN	AMV4.5NF/AMDGR	115.042	36.2301	Asia	rhizosphere soil	57767	cropland	14.7	532	7.91	2015	Triticum aestivum 	SSU	Illumina
1641	LopezGarcia_2020_1HO	NS31/AML2	3.01889	39.8349	Europe	root	81979	cropland	17.3	754	8.3	2018	Vitis vinifera	SSU	Illumina
1642	Zhao_2017_1DW	AMV4.5NF/AMDGR	112.28	35.2	Asia	soil	50220	grassland	8.9	797	7.42	2016	Setaria viridis;Artemisia princeps;Pennisetum alopecuroides;Arthraxon hispidus;Rehmannia glutinosa	SSU	Illumina
1643	Lekberg_2018_1FB	WANDA/AML2	-114.129	46.3219	North America	root	8621	grassland	8.7	295	NA_	2016	Asclepias speciosa	SSU	Illumina
1644	Wang_2020_1FZ	AMV4.5NF/AMDGR	108.067	34.2833	Asia	rhizosphere soil	38230	cropland	14.7	734	NA_	2016	Triticum aestivum 	SSU	Illumina
1645	Wang_2020_1FZ	AMV4.5NF/AMDGR	108.067	34.2833	Asia	rhizosphere soil	39319	cropland	14.7	734	NA_	2016	Triticum aestivum 	SSU	Illumina
1646	Liu_2021_1IJ	AML1/AML2 then AMV4.5NF/AMDGR	115.72	29.29	Asia	soil	23928	grassland	17.9	1658	7	2018	Imperata cylindrica	SSU	Illumina
1647	Lekberg_2018_1FB	WANDA/AML2	-114.129	46.3219	North America	root	6888	grassland	8.7	295	NA_	2016	Asclepias speciosa	SSU	Illumina
1648	Gao_2016_113A	NS31/AML2	116.283	42.0333	Asia	soil	4048	grassland	3.3	372	7.392	2011	Stipa krylovii;Artemisia frigida;Potentilla acaulis;Cleistogenes squarrosa;Allium bidentatum;Agropyron cristatum	SSU	454Roche
1649	Liu_2021_1IJ	AML1/AML2 then AMV4.5NF/AMDGR	115.72	29.29	Asia	soil	24731	grassland	17.9	1658	7	2018	Imperata cylindrica	SSU	Illumina
1650	Wang_2020_1FZ	AMV4.5NF/AMDGR	108.067	34.2833	Asia	rhizosphere soil	36994	cropland	14.7	734	NA_	2016	Triticum aestivum 	SSU	Illumina
1651	Liu_2021_1IJ	AML1/AML2 then AMV4.5NF/AMDGR	115.72	29.29	Asia	soil	24133	grassland	17.9	1658	7	2018	Imperata cylindrica	SSU	Illumina
1652	Liu_2021_1IJ	AML1/AML2 then AMV4.5NF/AMDGR	115.72	29.29	Asia	soil	24993	grassland	17.9	1658	7	2018	Imperata cylindrica	SSU	Illumina
1653	Davison_2018_1AQ	NS31/AML2	-61.7317	16.1783	Europe	root	3053	forest	23.5	1986	4.2	2011	Phyllanthus mimosoides	SSU	454Roche
1654	Goldmann_2020_1BF	GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B	9.46007	48.4587	Europe	soil	2866	grassland	7.7	890	6.79	2011	Plantago lanceolata;Festuca rubra;Helictotrichon pubescens	SSU	454Roche
1655	Goldmann_2020_1BF	GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B	9.46007	48.4587	Europe	soil	2576	grassland	7.7	890	6.79	2011	Plantago lanceolata;Festuca rubra;Helictotrichon pubescens	SSU	454Roche
1656	Goldmann_2020_1BF	GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B	9.46007	48.4587	Europe	soil	2273	grassland	7.7	890	6.69	2011	Plantago lanceolata;Festuca rubra;Helictotrichon pubescens	SSU	454Roche
1657	Goldmann_2020_1BF	GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B	9.46007	48.4587	Europe	soil	3790	grassland	7.7	890	6.69	2011	Plantago lanceolata;Festuca rubra;Helictotrichon pubescens	SSU	454Roche
1658	Goldmann_2020_1BF	GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B	9.46007	48.4587	Europe	soil	2657	grassland	7.7	890	6.65	2011	Plantago lanceolata;Festuca rubra;Helictotrichon pubescens	SSU	454Roche
1659	Goldmann_2020_1BF	GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B	9.46007	48.4587	Europe	soil	2990	grassland	7.7	890	6.68	2011	Plantago lanceolata;Festuca rubra;Helictotrichon pubescens	SSU	454Roche
1660	Goldmann_2020_1BF	GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B	9.46007	48.4587	Europe	soil	3598	grassland	7.7	890	6.78	2011	Plantago lanceolata;Festuca rubra;Helictotrichon pubescens	SSU	454Roche
1661	Davison_2015_1GM	NS31/AML2	107.132	47.7578	Asia	root	3415	grassland	-2.4	271	NA_	2012	Artemisia frigida	SSU	454Roche
1662	Davison_2018_1AQ	NS31/AML2	23.8008	35.4592	Europe	root	7215	woodland	18.1	744	6.2	2009	Salvia pomifera	SSU	454Roche
1663	Ezeokoli_2020_1AW	AML1/AML2 then AMV4.5NF/AMDGR	29.1947	-26.0035	Africa	soil	108385	grassland	16	757	4.69	2017	Eragostis tef	SSU	Illumina
1664	Wang_2020_1FZ	AMV4.5NF/AMDGR	108.067	34.2833	Asia	rhizosphere soil	39144	cropland	14.7	734	NA_	2016	Triticum aestivum 	SSU	Illumina
1665	Ezeokoli_2020_1AW	AML1/AML2 then AMV4.5NF/AMDGR	29.1908	-26.0018	Africa	soil	107827	grassland	16	775	4.16	2017	Eragostis tef	SSU	Illumina
1666	Vasar_2021_1HW	WANDA/AML2	98.3914	8.03917	Asia	soil	88062	forest	26.5	2883	4.21	2017	NA_	SSU	Illumina
1667	Davison_2018_1AQ	NS31/AML2	15.8153	78.2006	Europe	root	4737	tundra	-5.9	275	5.7	2009	Saxifraga oppositifolia	SSU	454Roche
1668	Davison_2015_1GM	NS31/AML2	142.15	-37.3333	Australia	root	3646	grassland	13.5	643	5	2010	Goodenia geniculata	SSU	454Roche
1669	Boeraeve_2019_1AJ	AMV4.5NF/AMDGR	4.9604	50.8625	Europe	soil	46385	forest	10.5	741	4.667	2018	Alnus glutinosa	SSU	Illumina
1670	Fan_2020_1GN	AMV4.5NF/AMDGR	111.89	32.5287	Asia	rhizosphere soil	48969	cropland	16.2	865	5.53	2015	Triticum aestivum 	SSU	Illumina
1671	Boeraeve_2019_1AK	AMV4.5NF/AMDGR	4.98985	50.8724	Europe	root	17685	forest	10.5	734	5.731	2017	Stachys sylvatica	SSU	Illumina
1672	Vasar_2021_1HW	WANDA/AML2	-48.8522	-15.81	South America	soil	9586	shrubland	21	1926	4.11	2016	NA_	SSU	Illumina
1673	Macek_2019_1FI	NS31/AM1	8.68417	50.5333	Europe	root	85122	grassland	9.7	676	6.08	2013	Geranium pratense;Arrhenatherum elatius;Galium mollugo;Trisetum flavescens	SSU	Illumina
1674	Rasmussen_2018_C8E6	NS31/AML2	19.7892	60.3648	Europe	soil	35794	grassland	6.2	549	NA_	2015	Plantago lanceolata	SSU	Illumina
1675	Boeraeve_2019_1AJ	AMV4.5NF/AMDGR	4.96319	50.8623	Europe	soil	65598	forest	10.5	741	6.068	2018	Alnus glutinosa	SSU	Illumina
1676	Morgan_2017_1CJ	NS31/AML2	-87.1924	21.2102	North America	soil	461942	forest	25.7	1176	7.62	2013	Brosimum alicastrum;Vachellia cornigera;Metopium brownei;Ceiba pentandra;Bursera simaruba;Manilkara zapota	SSU	Illumina
1677	Vasar_2021_1HW	WANDA/AML2	-63.5181	-18.1692	South America	soil	156917	forest	22.4	669	4.18	2018	NA_	SSU	Illumina
1678	Sandoz_2020_1CV	AMV4.5NF/AMDGR	7.5438	46.0872	Europe	root	36877	grassland	-0.3	886	6.62	2015	Botrychium lunaria	SSU	Illumina
1679	Sandoz_2020_1CV	AMV4.5NF/AMDGR	7.54378	46.0874	Europe	root	44743	grassland	-0.3	886	6.65	2015	Botrychium lunaria	SSU	Illumina
1680	Sandoz_2020_1CV	AMV4.5NF/AMDGR	7.54383	46.0872	Europe	root	67726	grassland	-0.3	886	6.56	2015	Botrychium lunaria	SSU	Illumina
1681	Sandoz_2020_1CV	AMV4.5NF/AMDGR	7.54401	46.0876	Europe	root	50419	grassland	-0.3	886	6.79	2015	Botrychium lunaria	SSU	Illumina
1682	Sandoz_2020_1CV	AMV4.5NF/AMDGR	7.48525	46.1963	Europe	root	43799	grassland	-0.9	1041	6.1	2015	Botrychium lunaria	SSU	Illumina
1683	Sandoz_2020_1CV	AMV4.5NF/AMDGR	7.48474	46.1965	Europe	root	41782	grassland	-0.9	1041	5.65	2015	Botrychium lunaria	SSU	Illumina
1684	Sandoz_2020_1CV	AMV4.5NF/AMDGR	7.48526	46.1964	Europe	root	80359	grassland	-0.9	1041	5.68	2015	Botrychium lunaria	SSU	Illumina
1685	Sandoz_2020_1CV	AMV4.5NF/AMDGR	7.53896	46.0886	Europe	root	55174	grassland	0.6	844	5.24	2015	Botrychium lunaria	SSU	Illumina
1686	Sandoz_2020_1CV	AMV4.5NF/AMDGR	7.54386	46.0876	Europe	root	53605	grassland	-0.3	886	6.71	2015	Botrychium lunaria	SSU	Illumina
1687	Sandoz_2020_1CV	AMV4.5NF/AMDGR	7.48503	46.1964	Europe	root	36019	grassland	-0.9	1041	5.55	2015	Botrychium lunaria	SSU	Illumina
1688	Sandoz_2020_1CV	AMV4.5NF/AMDGR	7.54379	46.0874	Europe	root	50422	grassland	-0.3	886	6.41	2015	Botrychium lunaria	SSU	Illumina
1689	Sandoz_2020_1CV	AMV4.5NF/AMDGR	7.54378	46.0874	Europe	root	20757	grassland	-0.3	886	6.7	2015	Botrychium lunaria	SSU	Illumina
1690	Sandoz_2020_1CV	AMV4.5NF/AMDGR	7.54386	46.0876	Europe	root	53196	grassland	-0.3	886	6.63	2015	Botrychium lunaria	SSU	Illumina
1691	Sandoz_2020_1CV	AMV4.5NF/AMDGR	7.485	46.1963	Europe	root	27630	grassland	-0.9	1041	5.9	2015	Botrychium lunaria	SSU	Illumina
1692	Sandoz_2020_1CV	AMV4.5NF/AMDGR	7.48502	46.1963	Europe	root	87050	grassland	-0.9	1041	6.41	2015	Botrychium lunaria	SSU	Illumina
1693	Sandoz_2020_1CV	AMV4.5NF/AMDGR	7.5439	46.0874	Europe	root	46062	grassland	-0.3	886	6.48	2015	Botrychium lunaria	SSU	Illumina
1694	Sandoz_2020_1CV	AMV4.5NF/AMDGR	7.485	46.1963	Europe	root	85623	grassland	-0.9	1041	5.94	2015	Botrychium lunaria	SSU	Illumina
1695	Sandoz_2020_1CV	AMV4.5NF/AMDGR	7.54391	46.0874	Europe	root	119693	grassland	-0.3	886	6.55	2015	Botrychium lunaria	SSU	Illumina
1696	Sandoz_2020_1CV	AMV4.5NF/AMDGR	7.48502	46.1964	Europe	root	46395	grassland	-0.9	1041	5.65	2015	Botrychium lunaria	SSU	Illumina
1697	Hassan_2014_0837	NS1/NS41 then AML1/AML2	-73.37	45.72	North America	rhizosphere soil	2861	grassland	7.2	1020	6.5	2011	Salix acutifolia	SSU	454Roche
1698	Boeraeve_2019_1AJ	AMV4.5NF/AMDGR	4.96335	50.8623	Europe	root	125067	forest	10.5	741	5.753	2018	Alnus glutinosa	SSU	Illumina
1699	Van-Geel_2015_2D2A	AMV4.5NF/AMDGR	5.15	50.77	Europe	root	3207	cropland	10.2	838	6.6	2012	Malus domestica	SSU	454Roche
1700	Ezeokoli_2020_1AW	AML1/AML2 then AMV4.5NF/AMDGR	29.1859	-25.9993	Africa	soil	122739	grassland	16	778	4.39	2017	Eragostis tef	SSU	Illumina
1701	Vasar_2017_1DO	NS31/AML2	27.32	58.28	Europe	root	198265	forest	5.8	628	NA_	2009	Rubus saxatilis	SSU	Illumina
1702	Davison_2018_1AQ	NS31/AML2	-23.6908	15.1803	Africa	root	1838	shrubland	20.6	335	5.2	2009	Campanula jacobaea	SSU	454Roche
1703	Boeraeve_2019_1AK	AMV4.5NF/AMDGR	4.88869	50.8424	Europe	root	15662	forest	10.4	725	7.512	2017	Stachys sylvatica	SSU	Illumina
1704	Rasmussen_2018_C8E6	NS31/AML2	20.2685	60.1407	Europe	soil	65257	grassland	6.2	548	5.7	2015	Plantago lanceolata	SSU	Illumina
1705	Rasmussen_2018_C8E6	NS31/AML2	20.1638	60.0741	Europe	root	32662	grassland	6.3	517	5.7	2015	Plantago lanceolata	SSU	Illumina
1706	Vasar_2021_1HW	WANDA/AML2	-38.8819	-4.47694	South America	soil	15129	forest	27.4	1072	5.62	2018	NA_	SSU	Illumina
1707	Liu_2021_1IJ	AML1/AML2 then AMV4.5NF/AMDGR	115.72	29.29	Asia	soil	24637	grassland	17.9	1658	7	2018	Paspalum notatum	SSU	Illumina
1708	Ezeokoli_2020_1AW	AML1/AML2 then AMV4.5NF/AMDGR	29.1973	-26.0042	Africa	root	38574	grassland	16	757	4.69	2017	Eragostis tef	SSU	Illumina
1709	Clavel_2021_1GT	AMV4.5NF/AMDGR	17.4261	68.2381	Europe	root	18646	woodland	2.7	622	4.7	2017	Achillea millefolium	SSU	Illumina
1710	Davison_2018_1AQ	NS31/AML2	-148.226	-15.1242	Australia	root	2553	cropland	27	1872	7.3	2014	Cocos nucifera	SSU	454Roche
1711	Ezeokoli_2020_1AW	AML1/AML2 then AMV4.5NF/AMDGR	29.1899	-26.0029	Africa	root	33027	grassland	16	775	4.16	2017	Eragostis tef	SSU	Illumina
1712	Rasmussen_2018_C8E6	NS31/AML2	19.5941	60.2355	Europe	soil	40036	grassland	6.3	523	7.1	2015	Plantago lanceolata	SSU	Illumina
1713	Caravaca_2020_1HG	NS31/AML2	-0.765528	37.8278	Europe	root	40288	grassland	19.1	266	8.4	2017	Nicotiana glauca	SSU	Illumina
1714	DeBellis_2019_EH	WANDA/AML2	-73.94	45.43	North America	root	2416	forest	7.3	1025	5.44	2015	Acer platanoides	SSU	Illumina
1715	DeBellis_2019_EH	WANDA/AML2	-73.94	45.43	North America	root	2785	forest	7.3	1025	5.66	2015	Acer saccharum	SSU	Illumina
1716	DeBellis_2019_EH	WANDA/AML2	-73.94	45.43	North America	root	2919	forest	7.3	1025	5.58	2015	Acer platanoides	SSU	Illumina
1717	Rasmussen_2018_C8E6	NS31/AML2	19.9239	60.3447	Europe	root	50935	grassland	6.1	569	6.1	2015	Plantago lanceolata	SSU	Illumina
1718	LopezGarcia_2020_1HO	NS31/AML2	3.01889	39.8349	Europe	root	98068	cropland	17.3	754	8.3	2018	Vitis vinifera	SSU	Illumina
1719	Ezeokoli_2020_1AW	AML1/AML2 then AMV4.5NF/AMDGR	29.2012	-26.009	Africa	root	51732	grassland	16.1	738	4.03	2017	Eragostis tef	SSU	Illumina
1720	Chen_2017_E3D7	NS31/AML2	118.12	29.25	Asia	root	1866	forest	15.6	2110	NA_	2011	Photinia glabra	SSU	454Roche
1721	Vasar_2021_1HW	WANDA/AML2	-64.9406	-32.7689	South America	soil	52313	grassland	9.9	832	5.1	2007	NA_	SSU	Illumina
1722	Davison_2015_1GM	NS31/AML2	142.15	-37.3333	Australia	root	2790	grassland	13.5	643	5.3	2010	Leptorhynchos squamatus	SSU	454Roche
1723	Ezeokoli_2020_1AW	AML1/AML2 then AMV4.5NF/AMDGR	29.2022	-26.0083	Africa	soil	131164	grassland	16.1	738	4.03	2017	Eragostis tef	SSU	Illumina
1724	Sheldrake_2017_86BA	NS31/AM1	-79.8434	9.11006	North America	root	481	forest	26.1	2921	5.5	2012	Simarouba amara	SSU	454Roche
1725	Vasar_2021_1HW	WANDA/AML2	46.99	35.4283	Asia	soil	19670	desert	12.8	352	7.15	1970	NA_	SSU	Illumina
1726	Vasar_2017_1DO	NS31/AML2	27.32	58.28	Europe	root	110030	forest	5.8	628	NA_	2009	Rubus saxatilis	SSU	Illumina
1727	Chen_2017_E3D7	NS31/AML2	118.12	29.25	Asia	root	5257	forest	15.6	2110	NA_	2011	Ternstroemia gymnanthera	SSU	454Roche
1728	Song_2015_DF6A	AMV4.5NF/AMDGR	111.298	30.9765	Asia	root	13090	cropland	14.3	1160	4.8	2012	Poncirus trifoliata;Citrus reticulata	SSU	454Roche
1729	Song_2015_DF6A	AMV4.5NF/AMDGR	107.035	33.0771	Asia	root	13978	cropland	15.4	843	7.5	2012	Poncirus trifoliata;Citrus sinensis	SSU	454Roche
1730	Song_2015_DF6A	AMV4.5NF/AMDGR	107.035	33.0771	Asia	root	15324	cropland	15.4	843	7.5	2012	Poncirus trifoliata;Citrus sinensis	SSU	454Roche
1731	Song_2015_DF6A	AMV4.5NF/AMDGR	107.035	33.0771	Asia	root	11981	cropland	15.4	843	7.5	2012	Citrus ichangensi;Poncirus trifoliate;Citrus sinensis	SSU	454Roche
1732	Song_2015_DF6A	AMV4.5NF/AMDGR	104.059	30.6762	Asia	root	14097	cropland	17	906	7.3	2012	Poncirus trifoliata;Citrus reticulata	SSU	454Roche
1733	Rasmussen_2018_C8E6	NS31/AML2	19.8006	60.3346	Europe	root	49132	grassland	6.1	563	4.6	2015	Plantago lanceolata	SSU	Illumina
1734	Fan_2020_1GN	AMV4.5NF/AMDGR	111.841	32.5554	Asia	rhizosphere soil	61466	cropland	16.2	878	5.53	2015	Triticum aestivum 	SSU	Illumina
1735	LopezGarcia_2020_1HO	NS31/AML2	3.01889	39.8349	Europe	soil	71280	cropland	17.3	754	8.3	2018	Vitis vinifera	SSU	Illumina
1736	Ezeokoli_2020_1AW	AML1/AML2 then AMV4.5NF/AMDGR	29.1872	-25.9999	Africa	root	33126	grassland	16	778	4.39	2017	Eragostis tef	SSU	Illumina
1737	RodriguezRamos_2021_1HT	WANDA/AML2	-117.326	53.4204	North America	soil	4939	forest	1.1	750	NA_	2016	Pinus contorta	SSU	Illumina
1738	RodriguezRamos_2021_1HT	WANDA/AML2	-118.763	54.5105	North America	soil	3843	forest	3.3	576	NA_	2016	Pinus contorta	SSU	Illumina
1739	Johansen_2015_D1EE	NS31/AML2	174.453	-36.9183	Australia	root	5341	shrubland	15.4	1407	6.56	2012	Spinifex sericeus	SSU	454Roche
1740	LopezGarcia_2020_1HO	NS31/AML2	3.01889	39.8349	Europe	soil	85381	cropland	17.3	754	8.3	2018	Vitis vinifera	SSU	Illumina
1741	RodriguezCaballero_2018_1CS	NS31/AML2	-1.1504	38.0804	Europe	root	64876	anthropogenic	17.7	374	8.45	2014	Cenchrus setaceus	SSU	Illumina
1742	Clavel_2021_1GT	AMV4.5NF/AMDGR	17.7791	68.3985	Europe	root	17858	woodland	-0.2	685	4.7	2017	NA_	SSU	Illumina
1743	Goldmann_2020_1BF	GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B	9.46007	48.4587	Europe	soil	2694	grassland	7.7	890	6.78	2011	Plantago lanceolata;Festuca rubra;Helictotrichon pubescens	SSU	454Roche
1744	Rincon_2021_1GU	AML1/AML2 then NS31/AM1	-6.71364	4.76422	Africa	soil	232479	cropland	26	1459	5.5	2012	Theobroma cacao	SSU	Illumina
1745	Vasar_2021_1HW	WANDA/AML2	-105.801	35.7739	North America	soil	10438	forest	4.1	546	5.23	2015	NA_	SSU	Illumina
1746	Wall_2020_1HX	WANDA/AML2	-155.325	19.8222	North America	soil	9655	forest	13.6	2952	4.8	2017	Cheirodendron trigynum	SSU	Illumina
1747	Wang_2021_1GZ	AMV4.5NF/AMDGR	111.885	26.7565	Asia	soil	73042	cropland	18.4	1431	4.61	2014	Zea mays	SSU	Illumina
1748	Miyake_2020_1CI	AMV4.5NF/AMDGR	136.246	34.4531	Asia	root	30085	forest	13	2743	NA_	2018	Chamaecyparis obtusa	SSU	IonTorrent
1749	Chen_2017_E3D7	NS31/AML2	118.12	29.25	Asia	root	5556	forest	15.6	2110	NA_	2011	Adinandra millettii	SSU	454Roche
1750	Davison_2015_1GM	NS31/AML2	28.5761	-24.7514	Africa	root	771	grassland	19.2	631	4.2	2010	Megathyrsus maximus	SSU	454Roche
1751	Davison_2018_1AQ	NS31/AML2	15.8153	78.2006	Europe	root	3487	tundra	-5.9	275	5.7	2009	Saxifraga cespitosa	SSU	454Roche
1752	LopezGarcia_2020_1HO	NS31/AML2	3.01889	39.8349	Europe	root	63913	cropland	17.3	754	8.3	2018	Vitis vinifera	SSU	Illumina
1753	Rasmussen_2018_C8E6	NS31/AML2	19.8006	60.3346	Europe	soil	61515	grassland	6.1	563	4.6	2015	Plantago lanceolata	SSU	Illumina
1754	Jiang_2020_1BX	AMV4.5NF/AMDGR	106.637	23.9925	Asia	rhizosphere soil	70067	cropland	22	1008	4.32	2018	Mangifera indica	SSU	Illumina
1755	Rasmussen_2018_C8E6	NS31/AML2	19.5405	60.218	Europe	root	68783	grassland	6.3	522	6	2015	Plantago lanceolata	SSU	Illumina
1756	Vasar_2021_1HW	WANDA/AML2	30.1811	-2.36944	Africa	soil	22018	forest	20.9	872	4.71	2018	NA_	SSU	Illumina
1757	Fan_2020_1GN	AMV4.5NF/AMDGR	113.394	34.8888	Asia	soil	38776	cropland	15	585	8.27	2015	Triticum aestivum 	SSU	Illumina
1758	Wang_2020_1FZ	AMV4.5NF/AMDGR	108.067	34.2833	Asia	rhizosphere soil	35505	cropland	14.7	734	NA_	2016	Triticum aestivum 	SSU	Illumina
1759	Fan_2020_1GN	AMV4.5NF/AMDGR	117.629	37.0036	Asia	soil	50508	cropland	13.6	648	8.5	2015	Triticum aestivum 	SSU	Illumina
1760	Fan_2020_1GN	AMV4.5NF/AMDGR	117.629	37.0036	Asia	rhizosphere soil	25571	cropland	13.6	648	8.26	2015	Triticum aestivum 	SSU	Illumina
1761	Lu_2018_1FG	AMV4.5NF/AMDGR	108.167	34.35	Asia	soil	100361	cropland	14.4	698	NA_	2015	Triticum aestivum;Zea mays	SSU	Illumina
1762	Fan_2020_1GN	AMV4.5NF/AMDGR	117.719	36.9467	Asia	rhizosphere soil	36601	cropland	13.6	624	8.26	2015	Triticum aestivum 	SSU	Illumina
1763	Lekberg_2018_1FB	WANDA/AML2	-114.129	46.3219	North America	root	11275	grassland	8.7	295	NA_	2016	Asclepias speciosa	SSU	Illumina
1764	Davison_2018_1AQ	NS31/AML2	16.4597	56.5389	Europe	root	2612	grassland	7.7	538	6.5	2010	Plantago lanceolata	SSU	454Roche
1765	LopezGarcia_2020_1HO	NS31/AML2	3.01889	39.8349	Europe	root	59813	cropland	17.3	754	8.3	2018	Vitis vinifera	SSU	Illumina
1766	LopezGarcia_2020_1HO	NS31/AML2	3.01889	39.8349	Europe	root	88333	cropland	17.3	754	8.3	2018	Vitis vinifera	SSU	Illumina
1767	LopezGarcia_2020_1HO	NS31/AML2	3.01889	39.8349	Europe	root	87130	cropland	17.3	754	8.3	2018	Vitis vinifera	SSU	Illumina
1768	LopezGarcia_2020_1HO	NS31/AML2	3.01889	39.8349	Europe	root	69290	cropland	17.3	754	8.3	2018	Vitis vinifera	SSU	Illumina
1769	Davison_2015_1GM	NS31/AML2	-71.4225	-52.055	South America	root	2474	grassland	6.3	344	5.3	2012	Azorella trifurcata	SSU	454Roche
1770	Rasmussen_2018_C8E6	NS31/AML2	19.6715	60.213	Europe	soil	52599	grassland	6.3	504	5.6	2015	Plantago lanceolata	SSU	Illumina
1771	Rasmussen_2018_C8E6	NS31/AML2	20.2686	60.1406	Europe	root	65071	grassland	6.2	548	5.1	2015	Plantago lanceolata	SSU	Illumina
1772	Clavel_2021_1GT	AMV4.5NF/AMDGR	17.4261	68.2381	Europe	root	32381	woodland	2.7	622	4.7	2017	NA_	SSU	Illumina
1773	Sandoz_2020_1CV	AMV4.5NF/AMDGR	7.53911	46.0884	Europe	root	31127	grassland	0.6	844	5.34	2015	Botrychium lunaria	SSU	Illumina
1774	Fan_2020_1GN	AMV4.5NF/AMDGR	119.981	36.6641	Asia	rhizosphere soil	55678	cropland	13	689	6.69	2015	Triticum aestivum 	SSU	Illumina
1775	Vasar_2021_1HW	WANDA/AML2	26.6647	58.3608	Europe	soil	26300	grassland	5.6	644	5.61	2014	NA_	SSU	Illumina
1776	Vasar_2021_1HW	WANDA/AML2	24.6247	70.6111	Europe	soil	129455	grassland	2.3	508	NA_	2019	NA_	SSU	Illumina
1777	Rasmussen_2018_C8E6	NS31/AML2	19.6715	60.213	Europe	root	54284	grassland	6.3	504	5.9	2015	Plantago lanceolata	SSU	Illumina
1778	Rasmussen_2018_C8E6	NS31/AML2	20.2755	60.1302	Europe	soil	62424	grassland	6.2	555	6.3	2015	Plantago lanceolata	SSU	Illumina
1779	Jiang_2020_1BX	AMV4.5NF/AMDGR	109.189	22.4139	Asia	rhizosphere soil	169046	cropland	22.7	1604	4.45	2018	Litchi chinensis	SSU	Illumina
1780	Ezeokoli_2020_1AW	AML1/AML2 then AMV4.5NF/AMDGR	29.1887	-26	Africa	root	37704	grassland	16	778	4.39	2017	Eragostis tef	SSU	Illumina
1781	Boeraeve_2019_1AK	AMV4.5NF/AMDGR	4.91323	50.8516	Europe	root	15145	forest	10.4	729	5.928	2017	Stachys sylvatica	SSU	Illumina
1782	Rasmussen_2018_C8E6	NS31/AML2	19.5433	60.2357	Europe	soil	101560	grassland	6.3	527	5	2015	Plantago lanceolata	SSU	Illumina
1783	RodriguezEcheverria_2017_6B29	NS31/AML2	34.451	-18.9378	Africa	rhizosphere soil	8780	woodland	24.5	1006	6.04	2014	Acacia xanthophloea	SSU	454Roche
1784	Ezeokoli_2020_1AW	AML1/AML2 then AMV4.5NF/AMDGR	29.1983	-26.0051	Africa	soil	100471	grassland	16	757	4.69	2017	Eragostis tef	SSU	Illumina
