taxa_id	marker	Kingdom	Phylum	Class	Order	Family	Genus	Species
SH0902946.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	unclassified_Archaeosporales	unclassified_Archaeosporales	Archaeosporales sp.
SH0902949.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sp.
SH0902964.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sp.
SH0902976.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	unclassified_Archaeosporales	unclassified_Archaeosporales	Archaeosporales sp.
SH0902983.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Paraglomus sp.
SH0902984.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	unclassified_Archaeosporales	unclassified_Archaeosporales	Archaeosporales sp.
SH0902989.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	unclassified_Glomeraceae	Glomeraceae sp.
SH0902990.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	unclassified_Glomeraceae	Glomeraceae sp.
SH0902992.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora varaderana
SH0902996.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	unclassified_Archaeosporales	unclassified_Archaeosporales	Archaeosporales sp.
SH0902999.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus sp.
SH0903012.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Paraglomus sp.
SH0903014.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	unclassified_Archaeosporales	unclassified_Archaeosporales	Archaeosporales sp.
SH0903016.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sp.
SH0903022.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	unclassified_Archaeosporales	unclassified_Archaeosporales	Archaeosporales sp.
SH0903026.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sp.
SH0903907.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora aurantia
SH0903908.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sp.
SH0903909.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sp.
SH0903910.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sp.
SH0903916.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sp.
SH0903917.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sp.
SH0903921.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus sp.
SH0903926.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sp.
SH0903927.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	unclassified_Archaeosporales	unclassified_Archaeosporales	Archaeosporales sp.
SH0903930.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sp.
SH0903931.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	unclassified_Archaeosporales	unclassified_Archaeosporales	Archaeosporales sp.
SH0903934.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sp.
SH0903935.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Paraglomus laccatum
SH0903936.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	unclassified_Archaeosporales	unclassified_Archaeosporales	Archaeosporales sp.
SH0903938.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	unclassified_Diversisporaceae	Diversisporaceae sp.
SH0903939.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	unclassified_Archaeosporales	unclassified_Archaeosporales	Archaeosporales sp.
SH0903940.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	unclassified_Archaeosporales	unclassified_Archaeosporales	Archaeosporales sp.
SH0903941.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sp.
SH0903942.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	unclassified_Glomeraceae	Glomeraceae sp.
SH0903944.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Paraglomus laccatum
SH0903946.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus sp.
SH0903947.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	unclassified_Archaeosporales	unclassified_Archaeosporales	Archaeosporales sp.
SH0903954.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sp.
SH0903956.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sp.
SH0903958.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sp.
SH0903960.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sp.
SH0903966.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sp.
SH0903968.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Paraglomus sp.
SH0903969.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora insculpta
SH0903973.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	unclassified_Archaeosporales	unclassified_Archaeosporales	Archaeosporales sp.
SH0903979.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora epigaea
SH0903980.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus sp.
SH0903987.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	unclassified_Archaeosporales	unclassified_Archaeosporales	Archaeosporales sp.
SH0903990.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	unclassified_Archaeosporales	unclassified_Archaeosporales	Archaeosporales sp.
SH0903993.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sp.
SH0903997.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora aurantia
SH0904013.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sp.
SH0904014.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Paraglomus sp.
SH0904316.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	unclassified_Archaeosporales	unclassified_Archaeosporales	Archaeosporales sp.
SH0904321.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Nanoglomus	Nanoglomus sp.
SH0904322.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sp.
SH0904324.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus sp.
SH0904325.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora peridiata
SH0904327.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sp.
SH0904333.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sp.
SH0904334.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sp.
SH0904337.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sp.
SH0904339.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	unclassified_Archaeosporales	unclassified_Archaeosporales	Archaeosporales sp.
SH0904341.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	unclassified_Archaeosporales	unclassified_Archaeosporales	Archaeosporales sp.
SH0904343.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora varaderana
SH0904344.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	unclassified_Archaeosporales	unclassified_Archaeosporales	Archaeosporales sp.
SH0904349.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	unclassified_Archaeosporales	unclassified_Archaeosporales	Archaeosporales sp.
SH0904353.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	unclassified_Archaeosporales	unclassified_Archaeosporales	Archaeosporales sp.
SH0904355.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sp.
SH0904358.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	unclassified_Archaeosporales	unclassified_Archaeosporales	Archaeosporales sp.
SH0904362.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	unclassified_Archaeosporales	unclassified_Archaeosporales	Archaeosporales sp.
SH0904363.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	unclassified_Archaeosporales	unclassified_Archaeosporales	Archaeosporales sp.
SH0904365.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sp.
SH0904369.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	unclassified_Archaeosporales	unclassified_Archaeosporales	Archaeosporales sp.
SH0907146.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sp.
SH0907150.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sp.
SH0907153.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sp.
SH0907157.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	unclassified_Archaeosporales	unclassified_Archaeosporales	Archaeosporales sp.
SH0907798.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sabulosa
SH0907805.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Gigasporales	unclassified_Gigasporales	unclassified_Gigasporales	Gigasporales sp.
SH0907813.09FU	ITS2	Fungi	Glomeromycota	Archaeosporomycetes	Archaeosporales	Archaeosporaceae	Archaeospora	Archaeospora ecuadoriana
SH0907819.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora eburnea
SH0907826.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Funneliformis	Funneliformis mosseae
SH0907835.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Redeckera	Redeckera sp.
SH0907878.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora spurca
SH0907889.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	unclassified_Diversisporales	unclassified_Diversisporales	Diversisporales sp.
SH0907891.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Redeckera	Redeckera megalocarpa
SH0907893.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Otospora	Otospora bareae
SH0907900.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sp.
SH0907934.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora arenaria
SH0907941.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	unclassified_Glomerales	unclassified_Glomerales	Glomerales sp.
SH0907952.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora gibbosa
SH0907953.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora sp.
SH0907956.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora epigaea
SH0907964.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Funneliformis	Funneliformis mosseae
SH0907979.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Diversispora	Diversispora aurantia
SH0907981.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Paraglomus sp.
SH0907995.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporaceae	Redeckera	Redeckera megalocarpa
SH0907996.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporales_fam_Incertae_sedis	Entrophospora	Entrophospora infrequens
SH0907998.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporales_fam_Incertae_sedis	Entrophospora	Entrophospora sp.
SH0908008.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus sp.
SH0908009.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Gigasporales	Gigasporaceae	Scutellospora	Scutellospora heterogama
SH0908010.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	unclassified_Glomerales	unclassified_Glomerales	Glomerales sp.
SH0908016.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Gigasporales	Gigasporaceae	Dentiscutata	Dentiscutata heterogama
SH0908017.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Diversisporales	Diversisporales_fam_Incertae_sedis	Entrophospora	Entrophospora infrequens
SH0908034.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Gigasporales	Gigasporaceae	Dentiscutata	Dentiscutata sp.
SH0908041.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Gigasporales	Gigasporaceae	Gigaspora	Gigaspora margarita
SH0908043.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Gigasporales	Gigasporaceae	Dentiscutata	Dentiscutata sp.
SH0908045.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Gigasporales	Gigasporaceae	Scutellospora	Scutellospora cerradensis
SH0908054.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Gigasporales	Gigasporaceae	Gigaspora	Gigaspora rosea
SH0908057.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Gigasporales	Gigasporaceae	Dentiscutata	Dentiscutata sp.
SH0908058.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Gigasporales	Gigasporaceae	Gigaspora	Gigaspora sp.
SH0908069.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Gigasporales	Gigasporaceae	Gigaspora	Gigaspora margarita
SH0908071.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Gigasporales	Gigasporaceae	Gigaspora	Gigaspora margarita
SH0908082.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Gigasporales	Gigasporaceae	Cetraspora	Cetraspora sp.
SH0908090.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Gigasporales	Gigasporaceae	Scutellospora	Scutellospora sp.
SH0908093.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	unclassified_Paraglomeraceae	Paraglomeraceae sp.
SH0908101.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	unclassified_Glomerales	unclassified_Glomerales	Glomerales sp.
SH0908111.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Gigasporales	Gigasporaceae	Dentiscutata	Dentiscutata erythropus
SH0908112.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Gigasporales	Gigasporaceae	Gigaspora	Gigaspora rosea
SH0908124.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Gigasporales	Gigasporaceae	Gigaspora	Gigaspora sp.
SH0908129.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Gigasporales	Gigasporaceae	Gigaspora	Gigaspora sp.
SH0918933.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	unclassified_Glomerales	unclassified_Glomerales	Glomerales sp.
SH0918935.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	unclassified_Glomerales	unclassified_Glomerales	Glomerales sp.
SH0918937.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	unclassified_Glomerales	unclassified_Glomerales	Glomerales sp.
SH0918938.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	unclassified_Glomerales	unclassified_Glomerales	Glomerales sp.
SH0918939.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	unclassified_Glomerales	unclassified_Glomerales	Glomerales sp.
SH0918940.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	unclassified_Glomerales	unclassified_Glomerales	Glomerales sp.
SH0918941.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	unclassified_Glomerales	unclassified_Glomerales	Glomerales sp.
SH0918942.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	unclassified_Glomerales	unclassified_Glomerales	Glomerales sp.
SH0918943.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	unclassified_Glomerales	unclassified_Glomerales	Glomerales sp.
SH0918944.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	unclassified_Glomerales	unclassified_Glomerales	Glomerales sp.
SH0918945.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus sp.
SH0918946.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	unclassified_Glomerales	unclassified_Glomerales	Glomerales sp.
SH0918948.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	unclassified_Glomerales	unclassified_Glomerales	Glomerales sp.
SH0918955.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Claroideoglomeraceae	unclassified_Claroideoglomeraceae	Claroideoglomeraceae sp.
SH0918957.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	unclassified_Glomerales	unclassified_Glomerales	Glomerales sp.
SH0918959.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	unclassified_Glomerales	unclassified_Glomerales	Glomerales sp.
SH0918960.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	unclassified_Glomerales	unclassified_Glomerales	Glomerales sp.
SH0918962.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	unclassified_Glomerales	unclassified_Glomerales	Glomerales sp.
SH0918963.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	unclassified_Glomerales	unclassified_Glomerales	Glomerales sp.
SH0918966.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	unclassified_Glomerales	unclassified_Glomerales	Glomerales sp.
SH0918968.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	unclassified_Glomerales	unclassified_Glomerales	Glomerales sp.
SH0918969.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	unclassified_Glomerales	unclassified_Glomerales	Glomerales sp.
SH0918976.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus sp.
SH0918977.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus sp.
SH0918978.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus sp.
SH0918980.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	unclassified_Glomerales	unclassified_Glomerales	Glomerales sp.
SH0918981.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus sp.
SH0918985.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus sp.
SH0918988.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	unclassified_Glomeraceae	Glomeraceae sp.
SH0918989.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	unclassified_Glomeraceae	Glomeraceae sp.
SH0918990.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus sp.
SH0918992.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	unclassified_Glomeraceae	Glomeraceae sp.
SH0918995.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	unclassified_Glomeraceae	Glomeraceae sp.
SH0919000.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	unclassified_Glomeraceae	Glomeraceae sp.
SH0919002.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus sp.
SH0919004.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus sp.
SH0919006.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus sp.
SH0919007.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus sp.
SH0919008.09FU	ITS2	Fungi	Glomeromycota	Paraglomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus	Paraglomus sp.
SH0919012.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	unclassified_Glomeraceae	Glomeraceae sp.
SH0919013.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	unclassified_Glomeraceae	Glomeraceae sp.
SH0919015.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	unclassified_Glomeraceae	Glomeraceae sp.
SH0919016.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus sp.
SH0919018.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	unclassified_Glomerales	unclassified_Glomerales	Glomerales sp.
SH0919025.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus sp.
SH0919026.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Funneliformis	Funneliformis sp.
SH0919027.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	unclassified_Glomeraceae	Glomeraceae sp.
SH0919028.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Rhizophagus	Rhizophagus sp.
SH0919031.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus sp.
SH0919034.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	unclassified_Glomeraceae	Glomeraceae sp.
SH0919036.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Dominikia	Dominikia sp.
SH0922241.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Septoglomus	Septoglomus sp.
SH0922248.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	unclassified_Glomeraceae	Glomeraceae sp.
SH0922257.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Septoglomus	Septoglomus sp.
SH0922260.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Septoglomus	Septoglomus constrictum
SH0922270.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Septoglomus	Septoglomus sp.
SH0922271.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Septoglomus	Septoglomus sp.
SH0922273.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Septoglomus	Septoglomus sp.
SH0922281.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	unclassified_Glomerales	unclassified_Glomerales	Glomerales sp.
SH0922282.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Septoglomus	Septoglomus sp.
SH0922284.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Septoglomus	Septoglomus sp.
SH0922285.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	unclassified_Glomerales	unclassified_Glomerales	Glomerales sp.
SH0922292.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Septoglomus	Septoglomus sp.
SH0934692.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	unclassified_Glomeraceae	Glomeraceae sp.
SH0934694.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	unclassified_Glomerales	unclassified_Glomerales	Glomerales sp.
SH0934699.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus sp.
SH0934703.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Glomus	Glomus sp.
SH0934704.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	Glomeraceae	Dominikia	Dominikia sp.
SH0934708.09FU	ITS2	Fungi	Glomeromycota	Glomeromycetes	Glomerales	unclassified_Glomerales	unclassified_Glomerales	Glomerales sp.
